id,region,street,house_number,district_id,marker,izhs_id,susn_id
7989,г.Алматы,ул. С/т Восход,12,6,POINT (77.000442 43.249555),,
757,г.Алматы,микрорайон Карагайлы,1195,7,POINT (76.844719 43.183053),,
775,г.Алматы,микрорайон Каргалы,24,7,POINT (76.863961 43.174145),,
826,г.Алматы,микрорайон Нурлытау,237,4,POINT (76.905912 43.139157),,
29,г.Алматы,микрорайон  Болашак,43,1,POINT (76.810628 43.342315),,
30,г.Алматы,микрорайон  Болашак,46,1,POINT (76.902651 43.346911),,
32,г.Алматы,микрорайон  Болашак,52,1,POINT (76.903235 43.347468),,
1828,г.Алматы,ул. Баймагамбетова,70,8,POINT (76.971265 43.308776),,
1851,г.Алматы,ул. Байшешек,.107,4,POINT (76.921336 43.206188),,
418,г.Алматы,"микрорайон ""Мирас""",.113,4,POINT (76.899498 43.173849),,
592,г.Алматы,"микрорайон ""Улжан-2""",264,1,POINT (76.88067 43.305811),,
739,г.Алматы,микрорайон Кайрат,36,5,POINT (76.897199 43.292853),,
9276,г.Алматы,ул. С/т Транспортник,2,6,POINT (77.007772 43.243199),,
9538,г.Алматы,"ул. с/т""Казахфильм""",59,6,POINT (77.008707 43.247428),,
8725,г.Алматы,ул. с/т КНМ,103,6,POINT (77.008105 43.244735),,
576,г.Алматы,"микрорайон ""Улжан""",120,1,POINT (76.875361 43.307201),,
2202,г.Алматы,ул. Бурундайская,111Б,5,POINT (76.926331 43.331588),,
2203,г.Алматы,ул. Бурундайская,17,5,POINT (76.930921 43.345455),,
2204,г.Алматы,ул. Бурундайская,183,5,POINT (76.928343 43.334014),,
249,г.Алматы,"микрорайон ""Калкаман-3""",1,7,POINT (76.827139 43.205051),,
684,г.Алматы,микрорайон Акжар,41,1,POINT (76.868587 43.301546),,
685,г.Алматы,микрорайон Акжар,46,1,POINT (76.877085 43.300267),,
688,г.Алматы,микрорайон Акжар,52,7,POINT (76.792725 43.178964),,
689,г.Алматы,микрорайон Акжар,55,7,POINT (76.792482 43.179161),,
691,г.Алматы,микрорайон Акжар,63,1,POINT (76.876025 43.301087),,
693,г.Алматы,микрорайон Акжар,73,7,POINT (76.792644 43.179989),,
8677,г.Алматы,ул. с/т Институт химии,53,6,POINT (77.003173 43.254047),,
9530,г.Алматы,"ул. с/т""Казахфильм""",16,6,POINT (77.00505 43.246357),,
707,г.Алматы,микрорайон Ерменсай, 79,4,POINT (76.927328 43.188633),,
740,г.Алматы,микрорайон Кайрат,57,7,POINT (76.780274 43.213107),,
4235,г.Алматы,ул. Курдастар,16,6,POINT (76.978865 43.27661),,
2443,г.Алматы,ул. Волочаевская,8,5,POINT (76.97042 43.288148),,
2697,г.Алматы,ул. Дача Алма-3,9,4,POINT (76.913189 43.190888),,
2701,г.Алматы,ул. Дачи,23,7,POINT (76.859856 43.19311),,
2713,г.Алматы,ул. Саина,16,3,POINT (76.839787 43.240532),,
2716,г.Алматы,"ул. Дачи ""Энергетик-2""",102,4,POINT (76.898807 43.149853),,
2717,г.Алматы,"ул. Дачи ""Энергетик-2""",149-2,4,POINT (76.9001 43.150458),,
2751,г.Алматы,"ул. Дачи ""Энергия""",12,4,POINT (76.916665 43.181626),,
2753,г.Алматы,"ул. Дачи ""Энергия""",35,4,POINT (76.893013 43.163151),,
2752,г.Алматы,"ул. Дачи ""Энергия""",18,4,POINT (76.916692 43.182132),,
2764,г.Алматы,ул. Дегдар,2,8,POINT (76.983248 43.393047),,
2765,г.Алматы,ул. Дегдар,58,8,POINT (76.988908 43.40018),,
6436,г.Алматы,ул. с/о Алатау,.71,4,POINT (76.917033 43.163466),,
6435,г.Алматы,ул. с/о Алатау,.67,4,POINT (76.91592 43.163657),,
2961,г.Алматы,ул. Дулатова, Б/Н,8,POINT (76.938907 43.313027),,
3033,г.Алматы,ул. Есенберлина,143/1,6,POINT (76.972136 43.265943),,
6844,г.Алматы,"ул. с/о""Авиатор""",13,6,POINT (76.970187 43.277043),,
6895,г.Алматы,"ул. с/т "" За здоровье и труд """,1,6,POINT (76.97166 43.191473),,
3127,г.Алматы,ул. Жамакаева,",256/18",6,POINT (76.946678 43.20628),,
3129,г.Алматы,ул. Жамакаева,266/23,6,POINT (76.945007 43.199728),,
3131,г.Алматы,ул. Жамакаева,314,6,POINT (76.952804 43.2131),,
3132,г.Алматы,ул. Жамакаева,56,6,POINT (76.942222 43.220767),,
3300,г.Алматы,ул. Жумабаева,157,5,POINT (76.919791 43.318897),,
3301,г.Алматы,ул. Жумабаева,157З,5,POINT (76.919791 43.318897),,
3307,г.Алматы,ул. Жумабаева,240Г,5,POINT (76.917554 43.313912),,
3302,г.Алматы,ул. Жумабаева,178/1,5,POINT (76.920968 43.317959),,
3305,г.Алматы,ул. Жумабаева,206Б,5,POINT (76.920411 43.316011),,
3308,г.Алматы,ул. Жумабаева,245Г/2,5,POINT (76.918408 43.315559),,
3309,г.Алматы,ул. Жумабаева,248/3Н,5,POINT (76.916863 43.314949),,
9167,г.Алматы,ул. с/т Сантехник,.86,6,POINT (77.006389 43.254756),,
9425,г.Алматы,ул. с/т Энергостроитель,32,6,POINT (77.005598 43.249358),,
9463,г.Алматы,"ул. с/т""АПУ Горисполкома""",15,6,POINT (77.002625 43.24467),,
8724,г.Алматы,ул. с/т КНМ,.80,6,POINT (77.009982 43.246029),,
9382,г.Алматы,ул. с/т Энергетик,106,6,POINT (77.010503 43.248991),,
8703,г.Алматы,ул. с/т Казахвзрывпром,22,6,POINT (77.003101 43.25186),,
9386,г.Алматы,ул. с/т Энергетик,17,6,POINT (77.00762 43.249063),,
9543,г.Алматы,"ул. с/т""Казахфильм""",90,6,POINT (77.005742 43.245596),,
8937,г.Алматы,ул. с/т Механизатор,40,6,POINT (77.00311 43.255642),,
9404,г.Алматы,ул. с/т Энергетик,63,6,POINT (77.010988 43.249523),,
6959,г.Алматы,"ул. С/т ""Вымпел""",.38,6,POINT (77.006919 43.250882),,
5466,г.Алматы,ул. ПК с/т Эдельвейс,46,6,POINT (76.953451 43.204551),,
9005,г.Алматы,ул. с/т Наука,40,6,POINT (77.01194 43.247822),,
9935,г.Алматы,"ул. Сад.общ.""Вымпел""",79,6,POINT (77.009524 43.252221),,
6971,г.Алматы,"ул. С/т ""Вымпел""",105,6,POINT (77.006991 43.251532),,
1245,г.Алматы,ул. 7-я улица,40,3,POINT (76.865668 43.223139),,
9909,г.Алматы,"ул. Сад. общ. ""Знание""",8,6,POINT (77.003029 43.247336),,
8831,г.Алматы,ул. с/т Мебельщик,22,6,POINT (77.000496 43.23893),,
8995,г.Алматы,ул. с/т Наука,.23А,6,POINT (77.011366 43.248084),,
8954,г.Алматы,ул. с/т Механизатор,93,6,POINT (77.00302 43.256279),,
3416,г.Алматы,ул. Зеленстрой,69,6,POINT (76.986186 43.260875),,
7195,г.Алматы,"ул. с/т ""Машиностроитель-1""",8,4,POINT (76.919261 43.171133),,
7236,г.Алматы,"ул. с/т ""Садовод""",164,7,POINT (76.869414 43.134591),,
7567,г.Алматы,ул. с/т АЛМА-1,26,7,POINT (76.777777 43.210235),,
3661,г.Алматы,ул. Кайсенова,20/11,1,POINT (76.812568 43.339043),,
3674,г.Алматы,ул. Каменское плато,18,6,POINT (76.959371 43.186984),,
3673,г.Алматы,ул. Каменское плато,14,6,POINT (76.959434 43.186504),,
3775,г.Алматы,ул. Каргалинская,20,3,POINT (76.822378 43.228283),,
7828,г.Алматы,ул. с/т Вентиляционник,18,6,POINT (76.980284 43.218015),,
8005,г.Алматы,ул. с/т Горный Гигант,",41",6,POINT (76.943624 43.216806),,
4015,г.Алматы,ул. Кожамьярова,81Г/7,5,POINT (76.92802 43.324584),,
4016,г.Алматы,ул. Кожамьярова,83С/2,5,POINT (76.928595 43.323784),,
4097,г.Алматы,ул. Көңіл толқыны,45,6,POINT (76.973367 43.182507),,
4112,г.Алматы,ул. Красногорская,19,8,POINT (76.99595 43.382807),,
8803,г.Алматы,ул. с/т Коктобе 1,3,6,POINT (76.984901 43.255334),,
4440,г.Алматы,ул. Луганского,62/1,6,POINT (76.964959 43.230864),,
4481,г.Алматы,ул. Майлина,Б/Н,8,POINT (76.986886 43.341856),,
4518,г.Алматы,ул. Мангистауская,37,6,POINT (76.972289 43.243389),,
28,г.Алматы,микрорайон  Болашак,40,6,POINT (76.999966 43.283055),,
6776,г.Алматы,ул. с/о Энергетик 2,59,6,POINT (77.011276 43.2488),,
6775,г.Алматы,ул. с/о Энергетик 2,57,6,POINT (77.011491 43.248866),,
1923,г.Алматы,ул. Бейсебаева,19А,6,POINT (77.023735 43.191098),,
4633,г.Алматы,ул. Мәшһүр Жүсіп,1,6,POINT (76.949265 43.205951),,
4634,г.Алматы,ул. Мәшһүр Жүсіп,40,6,POINT (76.942402 43.206943),,
9247,г.Алматы,ул. с/т Свежесть-1,123,4,POINT (76.90293 43.142519),,
9249,г.Алматы,ул. с/т Свежесть-1,225,4,POINT (76.901582 43.143887),,
4672,г.Алматы,ул. Монтажная,2/10,8,POINT (76.977894 43.330079),,
4673,г.Алматы,ул. Монтажная,2/11,8,POINT (76.977894 43.330079),,
9399,г.Алматы,ул. с/т Энергетик,50,4,POINT (76.893569 43.16102),,
4763,г.Алматы,ул. Мурманская,38,5,POINT (76.929322 43.287596),,
4766,г.Алматы,ул. Мусина,40,8,POINT (76.932197 43.311754),,
9503,г.Алматы,"ул. с/т""Жантобе""",54А,6,POINT (76.961788 43.188686),,
9542,г.Алматы,"ул. с/т""Казахфильм""",8А,6,POINT (77.004341 43.246436),,
4826,г.Алматы,ул. Натарова,94/1,5,POINT (76.951816 43.291652),,
9541,г.Алматы,"ул. с/т""Казахфильм""",83,6,POINT (77.005104 43.246049),,
4901,г.Алматы,ул. Новокузнецкая,62/2,8,POINT (76.992932 43.341325),,
4975,г.Алматы,ул. Нұрлан Қаппаров,185,4,POINT (76.928774 43.214736),,
6958,г.Алматы,"ул. С/т ""Вымпел""",.36,6,POINT (77.006667 43.250928),,
4988,г.Алматы,ул. Обсерватория ,5А,6,POINT (76.967097 43.178924),,
2814,г.Алматы,ул. Джангильдина,59,5,POINT (76.956919 43.274549),,
2816,г.Алматы,ул. Джангильдина,76,5,POINT (76.9562 43.276262),,
2815,г.Алматы,ул. Джангильдина,71,5,POINT (76.957107 43.275796),,
2817,г.Алматы,ул. Джангильдина,105,5,POINT (76.956209 43.279452),,
6972,г.Алматы,"ул. С/т ""Вымпел""",105/1,6,POINT (77.006991 43.251532),,
5066,г.Алматы,ул. Ондасынова,159А,6,POINT (76.984156 43.207791),,
5067,г.Алматы,ул. Ондасынова,18А,1,POINT (76.799857 43.270991),,
5176,г.Алматы,ул. Оспанова,85/48,6,POINT (76.967968 43.199866),,
6980,г.Алматы,"ул. С/т ""Вымпел""",62,6,POINT (77.009326 43.251092),,
5295,г.Алматы,ул. Палладина,251,5,POINT (76.928235 43.330473),,
5293,г.Алматы,ул. Палладина,157/3,5,POINT (76.924921 43.32922),,
5294,г.Алматы,ул. Палладина,190/13,5,POINT (76.920627 43.319048),,
5292,г.Алматы,ул. Палладина,136/3,5,POINT (76.926053 43.323797),,
5296,г.Алматы,ул. Палладина,251/14,5,POINT (76.928783 43.331378),,
5300,г.Алматы,ул. Палладина,Б/Н,5,POINT (76.922783 43.324184),,
5356,г.Алматы,ул. ПК Жаншуак,11,7,POINT (76.861724 43.185603),,
5354,г.Алматы,"ул. ПК ""Бак Алма""",38,7,POINT (76.77695 43.210906),,
5405,г.Алматы,ул. ПК Медеу,169,7,POINT (76.801528 43.168128),,
5409,г.Алматы,ул. ПК Медеу,91,7,POINT (76.79992 43.168779),,
5463,г.Алматы,ул. ПК с/т Эдельвейс,35,6,POINT (76.9509 43.205938),,
5462,г.Алматы,ул. ПК с/т Эдельвейс,19,6,POINT (76.952023 43.206628),,
5467,г.Алматы,ул. ПК с/т Эдельвейс,51,6,POINT (76.952867 43.204118),,
5469,г.Алматы,ул. ПК с/т Эдельвейс,73,7,POINT (76.795024 43.162052),,
5468,г.Алматы,ул. ПК с/т Эдельвейс,63,6,POINT (76.953909 43.203769),,
5498,г.Алматы,"ул. ПК""Горный Гигант""",1022,6,POINT (76.98244 43.216655),,
5497,г.Алматы,"ул. ПК""Горный Гигант""",10,6,POINT (76.989644 43.239738),,
5501,г.Алматы,"ул. ПК""Горный Гигант""",18/1,6,POINT (76.993345 43.238615),,
5503,г.Алматы,"ул. ПК""Горный Гигант""",2090,6,POINT (76.98244 43.216655),,
5504,г.Алматы,"ул. ПК""Горный Гигант""",2163,6,POINT (76.98244 43.216655),,
5505,г.Алматы,"ул. ПК""Горный Гигант""",2188,6,POINT (76.98244 43.216655),,
5502,г.Алматы,"ул. ПК""Горный Гигант""",1А,6,POINT (76.998538 43.233833),,
5506,г.Алматы,"ул. ПК""Горный Гигант""",2207,6,POINT (76.992519 43.236454),,
5514,г.Алматы,"ул. ПК""Горный Гигант""",2825,6,POINT (76.98244 43.216655),,
5513,г.Алматы,"ул. ПК""Горный Гигант""",2677/1,6,POINT (76.98244 43.216655),,
5516,г.Алматы,"ул. ПК""Горный Гигант""",2889,6,POINT (76.992052 43.237327),,
5520,г.Алматы,"ул. ПК""Горный Гигант""",3211,6,POINT (76.98244 43.216655),,
5521,г.Алматы,"ул. ПК""Горный Гигант""",3327/1,6,POINT (76.98244 43.216655),,
5534,г.Алматы,"ул. ПК""Горный Гигант""",63,4,POINT (76.945241 43.18041),,
5537,г.Алматы,"ул. ПК""Горный Гигант""",686,4,POINT (76.942689 43.182632),,
5536,г.Алматы,"ул. ПК""Горный Гигант""",63А,4,POINT (76.945079 43.180778),,
5543,г.Алматы,"ул. ПК""Жаңару""",599,4,POINT (76.94304 43.181094),,
5548,г.Алматы,ул. ПКСТ Арасан,34,7,POINT (76.822944 43.17444),,
10439,г.Алматы,ул. С-О -ЗДОРОВЬЕ И ТРУД,.57,6,POINT (76.972828 43.191065),,
5645,г.Алматы,ул. ПКСТ Весна 65,121,7,POINT (76.795743 43.17181),,
5643,г.Алматы,ул. ПКСТ Весна 65,.142,7,POINT (76.795743 43.17181),,
5646,г.Алматы,ул. ПКСТ Весна 65,201,7,POINT (76.795743 43.17181),,
5644,г.Алматы,ул. ПКСТ Весна 65,119,7,POINT (76.797297 43.173277),,
5647,г.Алматы,ул. ПКСТ Весна 65,204,7,POINT (76.796641 43.170818),,
2875,г.Алматы,ул. Джетысуйская,20,6,POINT (76.961276 43.268136),,
2877,г.Алматы,ул. Джетысуйская,24,6,POINT (76.961141 43.268746),,
2879,г.Алматы,ул. Джетысуйская,26,6,POINT (76.961105 43.269074),,
2881,г.Алматы,ул. Джетысуйская,44,6,POINT (76.960575 43.271346),,
2878,г.Алматы,ул. Джетысуйская,25,6,POINT (76.961743 43.267886),,
2880,г.Алматы,ул. Джетысуйская,39,6,POINT (76.961455 43.269711),,
2876,г.Алматы,ул. Джетысуйская,21,6,POINT (76.961779 43.267519),,
2882,г.Алматы,ул. Джетысуйская,45,6,POINT (76.96132 43.270624),,
2883,г.Алматы,ул. Джетысуйская,83,5,POINT (76.960287 43.27827),,
2885,г.Алматы,ул. Джетысуйская,88,5,POINT (76.960242 43.280495),,
2884,г.Алматы,ул. Джетысуйская,85,5,POINT (76.960233 43.278677),,
2886,г.Алматы,ул. Джетысуйская,99,5,POINT (76.960728 43.280469),,
2887,г.Алматы,ул. Джетысуйская,103,5,POINT (76.961033 43.281591),,
2890,г.Алматы,ул. Джетысуйская,22А,6,POINT (76.961177 43.268543),,
2891,г.Алматы,ул. Джетысуйская,61Б,5,POINT (76.961249 43.273236),,
5648,г.Алматы,ул. ПКСТ Весна 65,295А,7,POINT (76.792536 43.172507),,
5649,г.Алматы,ул. ПКСТ Весна 65,67,7,POINT (76.795707 43.173467),,
5650,г.Алматы,ул. ПКСТ Весна 65,70,7,POINT (76.795743 43.17181),,
5693,г.Алматы,ул. ПКСТ Ермек,10,7,POINT (76.819683 43.176781),,
5694,г.Алматы,ул. ПКСТ Ермек,48,7,POINT (76.819441 43.173757),,
